,created_at,product_code,customer_code,status,tipo,nome_tipo
3528,2023-05-11 13:01:36,130008052,12517861,NORMAL,5,Baleia
3539,2023-05-11 13:01:27,103317377,46598042,NORMAL,5,Baleia
3576,2023-05-11 13:01:36,126406728,12562313,CRITICO,5,Baleia
3586,2023-05-11 13:01:30,102915330,46512152,CRITICO,5,Baleia
3602,2023-05-11 13:01:30,123867572,38506662,NORMAL,5,Baleia
3610,2023-05-11 13:02:26,80742431,40560102,NORMAL,5,Baleia
3618,2023-05-11 13:01:35,134499575,7655423,CRITICO,5,Baleia
3638,2023-05-11 13:01:36,126409726,1755681,CRITICO,5,Baleia
3641,2023-05-11 13:01:30,102903391,46509792,CRITICO,5,Baleia
3643,2023-05-11 13:01:36,135066365,5657217,NORMAL,5,Baleia
3652,2023-05-11 13:01:35,135071968,1957183,NORMAL,5,Baleia
3668,2023-05-11 13:01:35,130007423,1456933,NORMAL,5,Baleia
3694,2023-05-11 13:01:27,102954383,46520039,CRITICO,5,Baleia
3716,2023-05-11 13:01:29,123868335,7155204,NORMAL,5,Baleia
3719,2023-05-11 13:01:36,130386868,2650591,NORMAL,5,Baleia
3731,2023-05-11 13:01:29,108609616,43573798,NORMAL,5,Baleia
3741,2023-05-11 13:01:30,121585120,26585220,NORMAL,5,Baleia
3767,2023-05-11 13:00:52,99466588,40504286,CRITICO,5,Baleia
3773,2023-05-11 13:01:27,102944267,46517637,CRITICO,5,Baleia
3774,2023-05-11 13:01:29,126218385,40583458,CRITICO,5,Baleia
3796,2023-05-11 13:02:39,134641298,2651275,CRITICO,5,Baleia
3802,2023-05-11 13:01:29,131338732,12582519,NORMAL,5,Baleia
3805,2023-05-11 13:01:28,108616578,36547634,NORMAL,5,Baleia
3820,2023-05-11 13:01:29,102966343,46524348,CRITICO,5,Baleia
3832,2023-05-11 13:00:52,128156570,3455595,NORMAL,5,Baleia
3834,2023-05-11 13:00:37,99466707,3651766,CRITICO,5,Baleia
3837,2023-05-11 13:01:29,121575332,20570425,NORMAL,5,Baleia
3843,2023-05-11 13:02:39,81305745,28529067,NORMAL,5,Baleia
3885,2023-05-11 13:02:39,134641126,24564760,CRITICO,5,Baleia
3891,2023-05-11 13:01:33,109939541,44570110,NORMAL,5,Baleia
3912,2023-05-11 13:01:27,102923419,46513735,CRITICO,5,Baleia
3927,2023-05-11 13:01:28,108627055,26562111,NORMAL,5,Baleia
3942,2023-05-11 13:01:26,103315496,46597627,NORMAL,5,Baleia
3948,2023-05-11 13:01:28,108021821,4451204,NORMAL,5,Baleia
3958,2023-05-11 13:01:34,123862115,46590484,NORMAL,5,Baleia
3967,2023-05-11 13:01:28,108625910,5652071,NORMAL,5,Baleia
3968,2023-05-11 13:01:26,103321095,46598972,NORMAL,5,Baleia
