,created_at,product_code,customer_code,status,tipo,nome_tipo
4217,2023-05-11 13:01:27,109935425,27941998,NORMAL,9,Ornitorrinco
4254,2023-05-11 13:00:37,103326104,42944374,NORMAL,9,Ornitorrinco
4286,2023-05-11 13:00:52,99437057,5291130,CRITICO,9,Ornitorrinco
4308,2023-05-11 13:01:27,108024290,1298322,NORMAL,9,Ornitorrinco
4314,2023-05-11 13:01:32,123868391,44970333,NORMAL,9,Ornitorrinco
4321,2023-05-11 13:01:27,109931901,15911449,NORMAL,9,Ornitorrinco
4323,2023-05-11 13:01:28,121568393,36930097,NORMAL,9,Ornitorrinco
4342,2023-05-11 13:01:28,108024764,4393465,NORMAL,9,Ornitorrinco
4346,2023-05-11 13:00:36,102939858,24967357,CRITICO,9,Ornitorrinco
4372,2023-05-11 13:02:37,134641209,38956265,CRITICO,9,Ornitorrinco
4418,2023-05-11 13:01:27,108025720,7992505,NORMAL,9,Ornitorrinco
4431,2023-05-11 13:00:52,102950776,43959886,CRITICO,9,Ornitorrinco
4436,2023-05-11 13:02:36,80775275,40963865,NORMAL,9,Ornitorrinco
4463,2023-05-11 13:01:27,108027705,18935044,NORMAL,9,Ornitorrinco
4471,2023-05-11 13:01:33,108627397,44931640,NORMAL,9,Ornitorrinco
4491,2023-05-11 13:02:37,134640727,2493593,CRITICO,9,Ornitorrinco
4493,2023-05-11 13:00:52,101432809,43911468,NORMAL,9,Ornitorrinco
4495,2023-05-11 13:01:33,108018794,38938892,NORMAL,9,Ornitorrinco
4540,2023-05-11 13:01:32,109932960,42942691,NORMAL,9,Ornitorrinco
4556,2023-05-11 13:01:27,121576270,2093539,NORMAL,9,Ornitorrinco
4575,2023-05-11 13:01:25,104453174,43959594,CRITICO,9,Ornitorrinco
4582,2023-05-11 13:00:52,101666460,43960679,NORMAL,9,Ornitorrinco
4597,2023-05-11 13:01:24,103318253,44978055,NORMAL,9,Ornitorrinco
4607,2023-05-11 13:01:32,122554571,44944379,CRITICO,9,Ornitorrinco
4632,2023-05-11 13:01:32,109939572,33937593,NORMAL,9,Ornitorrinco
4637,2023-05-11 13:02:31,80755970,40953019,NORMAL,9,Ornitorrinco
4654,2023-05-11 13:00:51,99299741,6798356,CRITICO,9,Ornitorrinco
4680,2023-05-11 13:01:24,104463532,43907836,CRITICO,9,Ornitorrinco
4729,2023-05-11 13:01:32,121574716,33923929,NORMAL,9,Ornitorrinco
4738,2023-05-11 13:02:35,80775711,40964161,NORMAL,9,Ornitorrinco
4753,2023-05-11 13:02:32,80763954,40957453,NORMAL,9,Ornitorrinco
4754,2023-05-11 13:01:32,122284417,45982246,CRITICO,9,Ornitorrinco
4773,2023-05-11 13:01:32,111198189,48961482,NORMAL,9,Ornitorrinco
4807,2023-05-11 13:01:24,103312102,45904295,NORMAL,9,Ornitorrinco
4817,2023-05-11 13:01:32,121585495,44909221,NORMAL,9,Ornitorrinco
4824,2023-05-11 13:01:23,103335071,39931324,NORMAL,9,Ornitorrinco
4838,2023-05-11 13:01:30,135343064,40945202,NORMAL,9,Ornitorrinco
4856,2023-05-11 13:01:24,110980137,48977242,NORMAL,9,Ornitorrinco
4895,2023-05-11 13:01:23,102955143,40957669,CRITICO,9,Ornitorrinco
4929,2023-05-11 13:02:36,135063231,48981886,NORMAL,9,Ornitorrinco
4931,2023-05-11 13:01:22,110979693,48977125,NORMAL,9,Ornitorrinco
4936,2023-05-11 13:02:36,134625244,42916004,CRITICO,9,Ornitorrinco
4942,2023-05-11 13:02:36,134626451,43942570,CRITICO,9,Ornitorrinco
4946,2023-05-11 13:02:35,80769043,40960349,NORMAL,9,Ornitorrinco
4974,2023-05-11 13:01:33,122271270,45973858,CRITICO,9,Ornitorrinco
4978,2023-05-11 13:00:36,99300416,42973894,NORMAL,9,Ornitorrinco
4979,2023-05-11 13:01:22,103311274,38956134,NORMAL,9,Ornitorrinco
4986,2023-05-11 13:00:51,101424217,43958878,NORMAL,9,Ornitorrinco
4987,2023-05-11 13:01:31,123860348,45996361,NORMAL,9,Ornitorrinco
4993,2023-05-11 13:01:23,103667310,43960401,NORMAL,9,Ornitorrinco
