,created_at,product_code,customer_code,status,tipo,nome_tipo
1790,2023-05-11 13:02:50,135017536,39282780,NORMAL,2,Camelo
1811,2023-05-11 13:02:49,135017479,58238390,NORMAL,2,Camelo
1817,2023-05-11 13:02:49,81379230,41296171,NORMAL,2,Camelo
1823,2023-05-11 13:02:49,135014290,58236745,NORMAL,2,Camelo
1831,2023-05-11 13:02:49,135016166,58237729,NORMAL,2,Camelo
1841,2023-05-11 13:02:48,81378445,41295777,NORMAL,2,Camelo
1842,2023-05-11 13:01:46,12227294,7123300,CRITICO,2,Camelo
1845,2023-05-11 13:02:49,135016870,58238081,NORMAL,2,Camelo
1851,2023-05-11 13:02:49,135017136,58238204,NORMAL,2,Camelo
1874,2023-05-11 13:02:49,135017195,58238237,NORMAL,2,Camelo
1875,2023-05-11 13:02:49,135016789,58238044,NORMAL,2,Camelo
1878,2023-05-11 13:02:49,81377655,41295402,NORMAL,2,Camelo
1880,2023-05-11 13:02:49,135016087,58237669,NORMAL,2,Camelo
1882,2023-05-11 13:02:49,135016681,24260385,NORMAL,2,Camelo
1886,2023-05-11 13:02:49,135015239,58237244,NORMAL,2,Camelo
1891,2023-05-11 13:02:49,135014563,48281786,NORMAL,2,Camelo
1896,2023-05-11 13:02:49,135015557,58237389,NORMAL,2,Camelo
1912,2023-05-11 13:02:49,81374294,41293704,NORMAL,2,Camelo
1915,2023-05-11 13:02:49,81373425,41293269,NORMAL,2,Camelo
1939,2023-05-11 13:02:49,81372174,41292600,NORMAL,2,Camelo
1940,2023-05-11 13:01:45,89108720,40284775,NORMAL,2,Camelo
1942,2023-05-11 13:02:49,135016334,58237815,NORMAL,2,Camelo
1944,2023-05-11 13:01:31,109930804,48298193,NORMAL,2,Camelo
1948,2023-05-11 13:01:45,67082948,31202871,NORMAL,2,Camelo
1949,2023-05-11 13:02:49,135009919,58234497,NORMAL,2,Camelo
1972,2023-05-11 13:02:47,81375646,41294362,NORMAL,2,Camelo
1974,2023-05-11 13:01:32,109927992,48296600,NORMAL,2,Camelo
1979,2023-05-11 13:02:49,81377494,41295303,NORMAL,2,Camelo
1991,2023-05-11 13:01:45,103201719,472954,NORMAL,2,Camelo
1994,2023-05-11 13:02:49,135015956,58237592,NORMAL,2,Camelo
2007,2023-05-11 13:02:48,135010949,58235038,NORMAL,2,Camelo
2010,2023-05-11 13:02:48,81375743,41294414,NORMAL,2,Camelo
2014,2023-05-11 13:02:48,81377670,41295413,NORMAL,2,Camelo
2016,2023-05-11 13:02:48,135012664,58235943,NORMAL,2,Camelo
2021,2023-05-11 13:02:47,81373367,41293242,NORMAL,2,Camelo
2033,2023-05-11 13:02:48,135011884,58235532,NORMAL,2,Camelo
2044,2023-05-11 13:02:48,135011542,58235385,NORMAL,2,Camelo
2055,2023-05-11 13:02:48,135011193,58235179,NORMAL,2,Camelo
2058,2023-05-11 13:01:45,53543255,11263523,NORMAL,2,Camelo
2059,2023-05-11 13:02:48,135011147,58235162,NORMAL,2,Camelo
2061,2023-05-11 13:01:45,53600846,10249005,CRITICO,2,Camelo
2062,2023-05-11 13:02:48,135011117,58235137,NORMAL,2,Camelo
2063,2023-05-11 13:02:47,81367086,41290006,NORMAL,2,Camelo
2066,2023-05-11 13:02:48,135010949,58235038,NORMAL,2,Camelo
2069,2023-05-11 13:02:48,135014290,58236745,NORMAL,2,Camelo
2070,2023-05-11 13:02:48,81373270,41293178,NORMAL,2,Camelo
2072,2023-05-11 13:02:48,135014944,58237085,NORMAL,2,Camelo
2073,2023-05-11 13:02:47,81365987,41289467,NORMAL,2,Camelo
2082,2023-05-11 13:02:47,81367805,37209091,NORMAL,2,Camelo
2083,2023-05-11 13:02:48,135014885,58237037,NORMAL,2,Camelo
2087,2023-05-11 13:02:46,81367083,41290000,NORMAL,2,Camelo
2091,2023-05-11 13:02:48,135013379,58236322,NORMAL,2,Camelo
2095,2023-05-11 13:02:48,135014734,13291542,NORMAL,2,Camelo
2103,2023-05-11 13:02:48,135010331,58234703,NORMAL,2,Camelo
2105,2023-05-11 13:02:48,135010301,52206506,NORMAL,2,Camelo
2107,2023-05-11 13:02:46,81371633,41292316,NORMAL,2,Camelo
2116,2023-05-11 13:02:48,135009919,58234497,NORMAL,2,Camelo
2117,2023-05-11 13:01:45,53343637,12217408,NORMAL,2,Camelo
2119,2023-05-11 13:01:45,53489655,5023190,CRITICO,2,Camelo
2123,2023-05-11 13:02:48,81372368,41292700,NORMAL,2,Camelo
2134,2023-05-11 13:02:48,81370918,41291957,NORMAL,2,Camelo
2138,2023-05-11 13:02:48,135012894,58236074,NORMAL,2,Camelo
2144,2023-05-11 13:02:48,135013020,58236123,NORMAL,2,Camelo
2151,2023-05-11 13:02:48,81374715,36279845,NORMAL,2,Camelo
2153,2023-05-11 13:02:48,135012801,17275873,NORMAL,2,Camelo
2167,2023-05-11 13:01:45,80109832,13245396,NORMAL,2,Camelo
2170,2023-05-11 13:01:31,109930517,48298019,NORMAL,2,Camelo
2171,2023-05-11 13:01:34,109930451,45220986,NORMAL,2,Camelo
2176,2023-05-11 13:02:46,81373754,41293436,NORMAL,2,Camelo
2182,2023-05-11 13:02:48,135010293,58234682,NORMAL,2,Camelo
